"observableidentifier","nominal_year","analysis_by","location","taxonomy","photo_id","percent_cover","dive_date"
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 1","Acanthastrea","_L236204.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 2","Acanthastrea","_L236205.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 3","Acanthastrea","_L236206.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 4","Acanthastrea","_L236207.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 5","Acanthastrea","_L236208.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 6","Acanthastrea","_L236209.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 7","Acanthastrea","_L236210.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 8","Acanthastrea","_L236211.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 5","Acropora","_L236173.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 6","Acropora","_L236174.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 7","Acropora","_L236175.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 8","Acropora","_L236176.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 1","Acropora","_L236178.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 2","Acropora","_L236179.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 3","Acropora","_L236180.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 4","Acropora","_L236181.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 5","Acropora","_L236182.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 6","Acropora","_L236183.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 7","Acropora","_L236184.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 8","Acropora","_L236185.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 1","Acropora","_L236187.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 2","Acropora","_L236188.JPG",1.058,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 3","Acropora","_L236189.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 4","Acropora","_L236190.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 5","Acropora","_L236191.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 6","Acropora","_L236192.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 7","Acropora","_L236193.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 8","Acropora","_L236194.JPG",5.208,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 1","Acropora","_L236196.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 2","Acropora","_L236197.JPG",0.529,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 3","Acropora","_L236198.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 4","Acropora","_L236199.JPG",3.704,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 5","Acropora","_L236200.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 6","Acropora","_L236201.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 7","Acropora","_L236202.JPG",2.21,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 1","Acropora","_L236204.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 2","Acropora","_L236205.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 3","Acropora","_L236206.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 4","Acropora","_L236207.JPG",0.549,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 5","Acropora","_L236208.JPG",0.529,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 6","Acropora","_L236209.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 7","Acropora","_L236210.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 8","Acropora","_L236211.JPG",3.804,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 5","Astrea","_L236173.JPG",0.518,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 6","Astrea","_L236174.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 7","Astrea","_L236175.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 8","Astrea","_L236176.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 1","Astrea","_L236178.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 2","Astrea","_L236179.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 3","Astrea","_L236180.JPG",0.521,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 4","Astrea","_L236181.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 5","Astrea","_L236182.JPG",1.081,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 6","Astrea","_L236183.JPG",2.198,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 7","Astrea","_L236184.JPG",1.667,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 8","Astrea","_L236185.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 1","Astrea","_L236187.JPG",2.174,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 2","Astrea","_L236188.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 3","Astrea","_L236189.JPG",0.538,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 4","Astrea","_L236190.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 5","Astrea","_L236191.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 6","Astrea","_L236192.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 7","Astrea","_L236193.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 8","Astrea","_L236194.JPG",1.562,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 1","Astrea","_L236196.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 2","Astrea","_L236197.JPG",0.529,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 3","Astrea","_L236198.JPG",1.058,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 4","Astrea","_L236199.JPG",0.529,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 5","Astrea","_L236200.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 6","Astrea","_L236201.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 7","Astrea","_L236202.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 1","Astrea","_L236204.JPG",1.622,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 2","Astrea","_L236205.JPG",0.532,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 3","Astrea","_L236206.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 4","Astrea","_L236207.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 5","Astrea","_L236208.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 6","Astrea","_L236209.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 7","Astrea","_L236210.JPG",0.532,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 8","Astrea","_L236211.JPG",0.543,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 5","Astreopora","_L236173.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 6","Astreopora","_L236174.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 7","Astreopora","_L236175.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 8","Astreopora","_L236176.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 1","Astreopora","_L236178.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 2","Astreopora","_L236179.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 3","Astreopora","_L236180.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 4","Astreopora","_L236181.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 5","Astreopora","_L236182.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 6","Astreopora","_L236183.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 7","Astreopora","_L236184.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 8","Astreopora","_L236185.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 1","Astreopora","_L236187.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 2","Astreopora","_L236188.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 3","Astreopora","_L236189.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 4","Astreopora","_L236190.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 5","Astreopora","_L236191.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 6","Astreopora","_L236192.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 7","Astreopora","_L236193.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 8","Astreopora","_L236194.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 1","Astreopora","_L236196.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 2","Astreopora","_L236197.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 3","Astreopora","_L236198.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 4","Astreopora","_L236199.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 5","Astreopora","_L236200.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 6","Astreopora","_L236201.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 7","Astreopora","_L236202.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 1","Astreopora","_L236204.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 2","Astreopora","_L236205.JPG",0,2023-04-09
"MCR LTER: Coral Reef: Population Dynamics: Scleractinian corals","2023","K. Scafidi","LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 3","Astreopora","_L236206.JPG",0,2023-04-09
